https://www.nytimes.com/2017/08/12/us/trump-charlottesville-protest-nationalist-riot.html?module=inline,Glenn Thrush,2017-08-14 00:00:00,,article,U.S.,,,,"['white', 'violence', 'criticized', 'mr', 'duke', 'david', 'later', 'supremacists', 'trump', 'conference', 'calling', 'image']",,,
https://www.nytimes.com/2017/08/13/us/charlottesville-protests-unite-the-right.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,Hawes Spencer,2017-08-14 00:00:00,,article,U.S.,,,,"['worse', 'white', 'gathering', 'working', 'york', 'bursts', 'nationalists', 'brawls', 'park', 'protesters', 'arm', 'farright', 'rally', 'car']",,,
https://www.nytimes.com/2017/08/13/us/charlottesville-protests-unite-the-right.html?module=inline,Hawes Spencer,2017-08-14 00:00:00,,article,U.S.,,,,"['worse', 'white', 'gathering', 'working', 'york', 'bursts', 'nationalists', 'brawls', 'park', 'protesters', 'arm', 'farright', 'rally', 'car']",,,
https://www.nytimes.com/2017/08/13/us/charlottesville-protests-white-nationalists-trump.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,Glenn Thrush,2017-08-13 00:00:00,,article,U.S.,,,,"['remarks', 'white', 'trumps', 'acts', 'mr', 'violence', 'statement', 'president', 'fallout', 'supremacists', 'stem', 'presidents', 'trump', 'charlottesville', 'house']",,,
https://www.nytimes.com/2017/08/13/us/charlottesville-protests-white-nationalists.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,Sheryl Gay Stolberg,2017-08-14 00:00:00,,article,U.S.,,,,"['white', 'violence', 'man', 'regroup', 'emancipation', 'kessler', 'rally', 'park', 'city', 'lives', 'hurt', 'tries', 'charlottesville', 'church', 'angry']",,,
https://www.nytimes.com/2017/08/13/us/charlottesville-rally-protest-statue.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,Jacey Fortin,2017-08-13 00:00:00,,article,U.S.,,,,"['bubbled', 'storm', 'white', 'nationalists', 'virginia', 'charlottesville', 'szakos', 'charlottesvilles', 'citys', 'city', 'stuff', 'statue', 'center']",,,
https://www.nytimes.com/2017/08/13/us/charlottesville-rally-protest-statue.html?module=inline,Jacey Fortin,2017-08-13 00:00:00,,article,U.S.,,,,"['bubbled', 'storm', 'white', 'nationalists', 'virginia', 'charlottesville', 'szakos', 'charlottesvilles', 'citys', 'city', 'stuff', 'statue', 'center']",,,
https://www.nytimes.com/2017/08/13/us/charlottesville-virginia-overview.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,Maggie Astor,2017-08-14 00:00:00,,article,U.S.,,,,"['white', 'violence', 'guide', 'say', 'mr', 'president', 'response', 'aftermath', 'group', 'trump', 'charlottesville', 'trumps', 'manufacturing']",,,
https://www.nytimes.com/2017/08/13/us/far-right-groups-blaze-into-national-view-in-charlottesville.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,Richard Fausset,2017-08-14 00:00:00,,article,U.S.,,,,"['view', 'nationalist', 'white', 'groups', 'mr', 'think', 'movement', 'group', 'city', 'farright', 'surge', 'national', 'rally', 'charlottesville']",,,
https://www.nytimes.com/2017/08/13/us/heather-heyer-charlottesville-victim.html?action=click&module=inline&pgtype=Homepage,Christina Caron,2017-08-14 00:00:00,,article,U.S.,,,,"['mr', 'wilson', 'recalled', 'passionate', 'heather', 'thats', 'heyer', 'law', 'victim', 'woman', 'ms', 'blair', 'strong', 'charlottesville', 'need']",,,
https://www.nytimes.com/2017/08/13/us/heather-heyer-charlottesville-victim.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,Christina Caron,2017-08-14 00:00:00,,article,U.S.,,,,"['mr', 'wilson', 'recalled', 'passionate', 'heather', 'thats', 'heyer', 'law', 'victim', 'woman', 'ms', 'blair', 'strong', 'charlottesville', 'need']",,,
https://www.nytimes.com/2017/08/13/us/heather-heyer-charlottesville-victim.html?module=inline,Christina Caron,2017-08-14 00:00:00,,article,U.S.,,,,"['mr', 'wilson', 'recalled', 'passionate', 'heather', 'thats', 'heyer', 'law', 'victim', 'woman', 'ms', 'blair', 'strong', 'charlottesville', 'need']",,,
https://www.nytimes.com/2017/08/13/us/james-alex-fields-charlottesville-driver-.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,Jonah Engel Bromwich,2017-08-13 00:00:00,,article,U.S.,,,,"['quiet', 'charged', 'interview', 'mr', 'moved', 'born', 'driver', 'remembered', 'friend', 'ohio', 'ms', 'alex', 'know', 'killing', 'fields', 'charlottesville', 'james']",,,
https://www.nytimes.com/2017/08/13/us/james-alex-fields-charlottesville-driver-.html?module=inline,Jonah Engel Bromwich,2017-08-13 00:00:00,,article,U.S.,,,,"['quiet', 'charged', 'interview', 'mr', 'moved', 'born', 'driver', 'remembered', 'friend', 'ohio', 'ms', 'alex', 'know', 'killing', 'fields', 'charlottesville', 'james']",,,
https://www.nytimes.com/2017/08/13/us/politics/charlottesville-sessions-justice-department.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,Charlie Savage,2017-08-14 00:00:00,,article,U.S.,,,,"['domestic', 'civil', 'sessions', 'mr', 'departments', 'federal', 'terrorism', 'law', 'attack', 'rights', 'crime', 'hate', 'case', 'charlottesville', 'car']",,,
https://www.nytimes.com/2017/08/13/us/politics/charlottesville-sessions-justice-department.html?module=inline,Charlie Savage,2017-08-14 00:00:00,,article,U.S.,,,,"['domestic', 'civil', 'sessions', 'mr', 'departments', 'federal', 'terrorism', 'law', 'attack', 'rights', 'crime', 'hate', 'case', 'charlottesville', 'car']",,,
https://www.nytimes.com/2017/08/13/us/politics/charlottesville-sessions-justice-department.html?rref=collection%2Fsectioncollection%2Fus&action=click&contentCollection=us&region=stream&module=inline&version=latest&contentPlacement=3&pgtype=sectionfro,Charlie Savage,2017-08-14 00:00:00,,article,U.S.,,,,"['domestic', 'civil', 'sessions', 'mr', 'departments', 'federal', 'terrorism', 'law', 'attack', 'rights', 'crime', 'hate', 'case', 'charlottesville', 'car']",,,
https://www.nytimes.com/2017/08/13/us/suspect-in-charlottesville-attack-had-displayed-troubling-behavior.html?module=inline,Alan Blinder,2017-08-14 00:00:00,,article,U.S.,,,,"['white', 'behavior', 'troubling', 'told', 'mr', 'months', 'mother', 'suspect', 'attack', 'woman', 'displayed', 'military', 'school', 'fields', 'charlottesville']",,,
https://www.nytimes.com/2017/08/14/business/merck-ceo-trump-charlottesville.html?module=inline,David Gelles,2017-08-15 00:00:00,,article,Business,,,,"['council', 'business', 'executive', 'intel', 'chief', 'trumps', 'panel', 'decision', 'quitting', 'ceos', 'follow', 'resigned', 'rebuke', 'armour', 'merck', 'executives', 'trump', 'president', 'manufacturing']",,,
https://www.nytimes.com/2017/08/14/nyregion/trump-new-york-city-visit.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,Matthew Haag,2017-08-15 00:00:00,,article,New York,,,,"['tower', 'returns', 'manhattan', 'bronx', 'limousine', 'avenue', 'thousands', 'way', 'protesters', 'avoided', 'presidential', 'trump', 'cheers', 'fifth']",,,
https://www.nytimes.com/2017/08/14/reader-center/james-alex-fields-profile.html?module=inline,,2017-08-13 00:00:00,,article,Reader Center,,,,"['times', 'thing', 'write', 'man', 'violence', 'mr', 'readers', 'journalists', 'events', 'profile', 'woman', 'fields', 'written']",,,
https://www.nytimes.com/2017/08/14/us/charlottesville-nazi-kkk-attacks.html?module=inline,Liam Stack,2017-08-14 00:00:00,,article,U.S.,,,,"['violence', 'told', 'joseph', 'sword', 'york', 'christian', 'specter', 'investigators', 'raised', 'farright', 'string', 'jackson', 'black', 'killings', 'portland', 'charlottesville', 'men']",,,
https://www.nytimes.com/2017/08/14/us/charlottesville-white-nationalists-james-alex-fields.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,Jess Bidgood,2017-08-15 00:00:00,,article,U.S.,,,,"['sir', 'man', 'white', 'told', 'mr', 'downer', 'appearance', 'courtroom', 'suspect', 'attack', 'court', 'judge', 'denied', 'fields', 'charlottesville', 'bail', 'car']",,,
https://www.nytimes.com/2017/08/14/us/charlottesville-white-nationalists-james-alex-fields.html?module=inline,Jess Bidgood,2017-08-15 00:00:00,,article,U.S.,,,,"['sir', 'man', 'white', 'told', 'mr', 'downer', 'appearance', 'courtroom', 'suspect', 'attack', 'court', 'judge', 'denied', 'fields', 'charlottesville', 'bail', 'car']",,,
https://www.nytimes.com/2017/08/14/us/confederate-statue-kentucky.html?module=inline,Liam Stack,2017-08-13 00:00:00,,article,U.S.,,,,"['removed', 'states', 'confederate', 'removal', 'symbols', 'state', 'white', 'violence', 'statues', 'south', 'monuments', 'leaders', 'trump', 'statue']",,,
https://www.nytimes.com/2017/08/14/us/politics/domestic-terrorism-sessions.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,Charlie Savage,2017-08-14 00:00:00,,article,U.S.,,,,"['violence', 'sessions', 'state', 'mr', 'legal', 'investigation', 'emerges', 'federal', 'condemning', 'law', 'attack', 'forceful', 'sessionss', 'prosecutors', 'fields', 'charlottesville', 'figure']",,,
https://www.nytimes.com/2017/08/14/us/politics/domestic-terrorism-sessions.html?module=inline,Charlie Savage,2017-08-14 00:00:00,,article,U.S.,,,,"['violence', 'sessions', 'state', 'mr', 'legal', 'investigation', 'emerges', 'federal', 'condemning', 'law', 'attack', 'forceful', 'sessionss', 'prosecutors', 'fields', 'charlottesville', 'figure']",,,
https://www.nytimes.com/2017/08/14/us/politics/trump-charlottesville-protest.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,Glenn Thrush,2017-08-15 00:00:00,,article,U.S.,,,,"['white', 'violence', 'mr', 'outcry', 'va', 'racists', 'charlottesville', 'weekend', 'unrest', 'days', 'supremacists', 'rebukes', 'trump', 'washington', 'later', 'president']",,,
https://www.nytimes.com/2017/08/14/us/politics/trump-charlottesville-protest.html?module=inline,Glenn Thrush,2017-08-15 00:00:00,,article,U.S.,,,,"['white', 'violence', 'mr', 'outcry', 'va', 'racists', 'charlottesville', 'weekend', 'unrest', 'days', 'supremacists', 'rebukes', 'trump', 'washington', 'later', 'president']",,,
https://www.nytimes.com/2017/08/14/us/virginia-police-helicopter-crash.html?module=inline,Matthew Haag,2017-08-14 00:00:00,,article,U.S.,,,,"['adds', 'brother', 'state', 'trooper', 'death', 'mr', 'virginia', 'tragedy', 'unit', 'governor', 'layer', 'wife', 'troopers', 'bates', 'charlottesville', 'aviation']",,,
https://www.nytimes.com/2017/08/14/us/who-were-the-counterprotesters-in-charlottesville.html?module=inline,Farah Stockman,2017-08-15 00:00:00,,article,U.S.,,,,"['right', 'white', 'violence', 'website', 'say', 'antifascists', 'stand', 'group', 'counterprotesters', 'charlottesville']",,,
https://www.nytimes.com/2017/08/15/business/trump-councils-ceos.html?module=inline,David Gelles,2017-08-16 00:00:00,,article,Business,,,,"['mcmillon', 'white', 'employees', 'business', 'mr', 'rift', 'widens', 'country', 'late', 'leaders', 'trump', 'walmart', 'president']",,,
https://www.nytimes.com/2017/08/15/business/trump-manufacturing-council.html?module=inline,Rachel Abrams,2017-08-16 00:00:00,,article,Business,,,,"['opportunity', 'ceo', 'executive', 'white', 'chief', 'walmarts', 'statement', 'joins', 'rebuke', 'response', 'help', 'group', 'supremacists', 'missed', 'trump', 'charlottesville', 'president']",,,
https://www.nytimes.com/2017/08/15/insider/trump-and-new-york-city.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,Sarah Maslin Nir,2017-08-16 00:00:00,,article,Times Insider,,,,"['tower', 'town', 'mr', 'york', 'reporters', 'city', 'way', 'street', 'trump', 'speak']",,,
https://www.nytimes.com/2017/08/15/us/politics/trump-press-conference-charlottesville.html?module=inline,Michael D. Shear,2017-08-16 00:00:00,,article,U.S.,,,,"['initial', 'remarks', 'groups', 'white', 'defends', 'rightwing', 'mr', 'lee', 'week', 'sides', 'neonazi', 'blames', 'robert', 'young', 'trump', 'charlottesville']",,,
https://www.nytimes.com/2017/08/15/us/politics/trump-press-conference-transcript.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,The New York Times,2017-08-16 00:00:00,,article,U.S.,,,,"['dont', 'video', 'york', 'statement', 'transcript', 'country', 'look', 'infrastructure', 'know', 'outside', 'young', 'facts', 'conference', 'american', 'trumps']",,,
https://www.nytimes.com/2017/08/20/us/politics/steven-mnuchin-trump-reaction-to-charlottesville-violence.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,Maggie Haberman,2017-08-20 00:00:00,,article,U.S.,,,,"['mnuchin', 'violence', 'groups', 'written', 'defends', 'reaction', 'defense', 'president', 'steven', 'strongly', 'statement', 'yale', 'hate', 'charlottesville', 'trumps']",,,
